idxSin;cov;incDate;decDate;cloDate;accYear;pay;eval
S00152968;TTG;2018-04-02;2018-04-02;2018-04-19;2018;647.15;647.15
S00152987;TTG;2018-04-02;2018-04-04;2018-05-09;2018;394.7;394.7
S00153004;TTG;2018-04-02;2018-04-11;2018-05-11;2018;30556.57;30556.57
S00153024;TTG;2018-04-02;2018-04-03;2018-04-30;2018;5621.6;5621.6
S00153042;TTG;2018-04-02;2018-04-02;2018-04-20;2018;5565.33;5565.33
S00153060;TTG;2018-04-03;2018-04-03;2018-07-05;2018;3154.9;3154.9
S00153074;TTG;2018-04-03;2018-04-03;2018-05-02;2018;294.55;294.55
S00153094;TTG;2018-04-03;2018-04-03;2018-05-22;2018;483.44;483.44
S00153113;TTG;2018-04-03;2018-04-07;2018-06-11;2018;205.0;205.0
S00153125;TTG;2018-04-03;2018-04-05;2018-04-25;2018;4311.6;4311.6
S00153139;TTG;2018-04-03;2018-04-03;2018-05-31;2018;1803.45;1803.45
S00153152;TTG;2018-04-03;2018-04-03;2018-05-01;2018;1502.66;1502.66
S00153175;TTG;2018-04-03;2018-04-03;2018-05-21;2018;4011.11;4011.11
S00153185;TTG;2018-04-03;2018-04-05;2018-05-09;2018;777.42;777.42
S00153206;TTG;2018-04-03;2018-04-03;2018-05-09;2018;896.46;896.46
S00153227;TTG;2018-04-03;2018-04-04;2018-04-17;2018;1810.03;1810.03
S00153243;TTG;2018-04-03;2018-04-04;2018-04-25;2018;18292.82;18292.82
S00153256;TTG;2018-04-03;2018-04-03;2018-10-03;2018;4951.77;4951.77
S00153265;TTG;2018-04-03;2018-04-17;2018-04-29;2018;442.64;442.64
S00153293;TTG;2018-04-03;2018-04-04;2018-05-19;2018;0.0;0.0
S00153305;TTG;2018-04-04;2018-04-04;2018-05-15;2018;0.0;0.0
S00153317;TTG;2018-04-04;2018-04-04;2018-11-01;2018;3651.47;3651.47
S00153330;TTG;2018-04-04;2018-04-04;2018-06-26;2018;5557.0;5557.0
S00153346;TTG;2018-04-04;2018-04-04;2018-04-04;2018;1389.41;1389.41
S00153368;TTG;2018-04-04;2018-04-10;2018-07-17;2018;2628.73;2628.73
S00153379;TTG;2018-04-04;2018-04-05;2018-05-08;2018;0.0;0.0
S00153389;TTG;2018-04-04;2018-04-07;;2018;0.0;1600.0
S00153389;TTG;2018-04-04;2018-04-07;;2019;0.0;1600.0
S00153389;TTG;2018-04-04;2018-04-07;;2020;0.0;1600.0
S00153389;TTG;2018-04-04;2018-04-07;;2021;0.0;1600.0
S00153389;TTG;2018-04-04;2018-04-07;;2022;0.0;1600.0
S00153402;TTG;2018-04-04;2018-04-08;2018-10-01;2018;1386.7;1386.7
S00153426;TTG;2018-04-04;2018-04-14;2018-04-26;2018;2102.37;2102.37
S00153447;TTG;2018-04-04;2018-04-04;2018-04-13;2018;1214.53;1214.53
S00153461;TTG;2018-04-05;2018-04-05;2018-06-06;2018;5235.09;5235.09
S00153483;TTG;2018-04-05;2018-04-05;2018-05-11;2018;867.32;867.32
S00153493;TTG;2018-04-05;2018-04-05;2018-04-22;2018;4790.76;4790.76
S00153505;TTG;2018-04-05;2018-04-07;2018-09-07;2018;8522.05;8522.05
S00153522;TTG;2018-04-05;2018-04-05;2018-04-21;2018;678.99;678.99
S00153542;TTG;2018-04-05;2018-04-05;2018-05-04;2018;2637.23;2637.23
S00153555;TTG;2018-04-05;2018-04-05;2018-05-04;2018;2586.56;2586.56
S00153577;TTG;2018-04-05;2018-04-05;2018-10-16;2018;0.0;0.0
S00153593;TTG;2018-04-05;2018-04-05;2018-04-21;2018;8920.85;8920.85
S00153609;TTG;2018-04-05;2018-04-11;2018-07-07;2018;5965.75;5965.75
S00153623;TTG;2018-04-05;2018-04-06;;2018;0.0;1600.0
S00153623;TTG;2018-04-05;2018-04-06;;2019;0.0;1600.0
S00153623;TTG;2018-04-05;2018-04-06;2020-06-12;2020;1980.96;1980.96
S00153634;TTG;2018-04-05;2018-04-07;2018-04-14;2018;4443.24;4443.24
S00153657;TTG;2018-04-05;2018-04-06;2018-11-23;2018;3098.17;3098.17
S00153672;TTG;2018-04-05;2018-04-05;2018-05-04;2018;205.0;205.0
S00153687;TTG;2018-04-05;2018-04-05;2018-10-03;2018;1733.08;1733.08
S00153703;TTG;2018-04-06;2018-04-07;2018-08-26;2018;6289.81;6289.81
S00153713;TTG;2018-04-06;2018-04-06;2018-04-24;2018;0.0;0.0
S00153727;TTG;2018-04-06;2018-04-06;2018-05-23;2018;4347.57;4347.57
S00153741;TTG;2018-04-06;2018-04-07;;2018;0.0;1600.0
S00153741;TTG;2018-04-06;2018-04-07;2019-02-08;2019;0.0;0.0
S00153762;TTG;2018-04-06;2018-04-07;2018-11-17;2018;2778.53;2778.53
S00153783;TTG;2018-04-06;2018-04-07;2018-04-27;2018;2258.68;2258.68
S00153797;TTG;2018-04-06;2018-04-08;2018-07-14;2018;206.29;206.29
S00153817;TTG;2018-04-06;2018-04-06;2018-04-28;2018;980.53;980.53
S00153836;TTG;2018-04-06;2018-04-07;2018-05-15;2018;8546.45;8546.45
S00153849;TTG;2018-04-06;2018-04-06;2018-04-27;2018;2124.61;2124.61
S00153870;TTG;2018-04-06;2018-04-14;2018-05-24;2018;1667.57;1667.57
S00153890;TTG;2018-04-06;2018-04-07;2018-05-21;2018;3737.79;3737.79
S00153911;TTG;2018-04-06;2018-04-11;2018-05-10;2018;1438.57;1438.57
S00153932;TTG;2018-04-06;2018-04-08;2018-07-12;2018;205.0;205.0
S00153953;TTG;2018-04-07;2018-04-07;2018-05-27;2018;0.0;0.0
S00153968;TTG;2018-04-07;2018-04-07;2018-08-12;2018;2102.31;2102.31
S00153984;TTG;2018-04-07;2018-04-07;2018-06-06;2018;3017.81;3017.81
S00154006;TTG;2018-04-07;2018-04-08;2018-04-17;2018;5493.13;5493.13
S00154022;TTG;2018-04-07;2018-04-07;2018-10-09;2018;906.34;906.34
S00154040;TTG;2018-04-07;2018-04-09;2018-06-04;2018;896.45;896.45
S00154063;TTG;2018-04-07;2018-04-12;2018-04-21;2018;6895.97;6895.97
S00154077;TTG;2018-04-07;2018-04-11;2018-11-19;2018;205.0;205.0
S00154092;TTG;2018-04-07;2018-04-07;2018-07-03;2018;1550.39;1550.39
S00154101;TTG;2018-04-07;2018-04-07;2018-10-18;2018;4722.76;4722.76
S00154122;TTG;2018-04-08;2018-04-10;2018-05-14;2018;1470.62;1470.62
S00154133;TTG;2018-04-08;2018-04-13;2018-08-05;2018;5236.13;5236.13
S00154148;TTG;2018-04-08;2018-04-09;2018-05-14;2018;529.23;529.23
S00154157;TTG;2018-04-09;2018-04-18;2018-07-06;2018;578.25;578.25
S00154177;TTG;2018-04-09;2018-04-09;2018-05-03;2018;1840.23;1840.23
S00154194;TTG;2018-04-09;2018-04-10;2018-04-24;2018;3459.53;3459.53
S00154215;TTG;2018-04-09;2018-04-12;2018-06-17;2018;443.06;443.06
S00154237;TTG;2018-04-09;2018-04-12;2018-05-16;2018;2296.01;2296.01
S00154242;TTG;2018-04-09;2018-04-09;2018-10-17;2018;818.87;818.87
S00154260;TTG;2018-04-09;2018-04-15;2018-06-07;2018;834.98;834.98
S00154280;TTG;2018-04-09;2018-04-09;2018-04-26;2018;2033.68;2033.68
S00154294;TTG;2018-04-09;2018-04-09;2018-06-12;2018;5067.33;5067.33
S00154306;TTG;2018-04-09;2018-04-11;2018-10-22;2018;205.0;205.0
S00154324;TTG;2018-04-10;2018-04-10;2018-05-10;2018;4345.75;4345.75
S00154339;TTG;2018-04-10;2018-04-11;2018-05-21;2018;13135.67;13135.67
S00154346;TTG;2018-04-10;2018-04-11;2018-05-09;2018;1602.71;1602.71
S00154360;TTG;2018-04-10;2018-04-12;2018-08-02;2018;8398.71;8398.71
S00154378;TTG;2018-04-10;2018-04-13;2018-05-18;2018;818.5;818.5
S00154391;TTG;2018-04-10;2018-04-11;2018-04-27;2018;1811.39;1811.39
S00154401;TTG;2018-04-10;2018-04-14;2018-10-24;2018;0.0;0.0
S00154412;TTG;2018-04-10;2018-04-11;2018-11-26;2018;715.92;715.92
S00154429;TTG;2018-04-10;2018-04-10;2018-09-14;2018;10073.02;10073.02
S00154448;TTG;2018-04-10;2018-04-10;2018-04-10;2018;2349.16;2349.16
S00154464;TTG;2018-04-10;2018-04-10;2018-04-21;2018;1010.11;1010.11
S00154480;TTG;2018-04-10;2018-04-10;2018-09-29;2018;205.0;205.0
S00154502;TTG;2018-04-10;2018-04-10;2018-06-08;2018;378.51;378.51
S00154518;TTG;2018-04-10;2018-04-10;2018-10-23;2018;241.88;241.88
S00154533;TTG;2018-04-11;2018-04-20;2018-06-05;2018;1895.51;1895.51
S00154553;TTG;2018-04-11;2018-04-13;2018-06-09;2018;425.66;425.66
S00154580;TTG;2018-04-11;2018-04-13;2018-06-20;2018;1313.42;1313.42
S00154596;TTG;2018-04-11;2018-04-11;2018-09-15;2018;205.0;205.0
S00154612;TTG;2018-04-11;2018-04-12;2018-07-14;2018;518.59;518.59
S00154631;TTG;2018-04-11;2018-04-11;2018-05-02;2018;2126.84;2126.84
S00154648;TTG;2018-04-11;2018-04-11;2018-05-31;2018;2577.06;2577.06
S00154664;TTG;2018-04-11;2018-04-18;2018-06-25;2018;5148.51;5148.51
S00154679;TTG;2018-04-11;2018-04-11;2018-06-24;2018;0.0;0.0
S00154700;TTG;2018-04-11;2018-05-10;2018-10-19;2018;841.7;841.7
S00154714;TTG;2018-04-11;2018-04-12;2018-04-24;2018;0.0;0.0
S00154736;TTG;2018-04-11;2018-04-12;2018-04-12;2018;2803.48;2803.48
S00154753;TTG;2018-04-11;2018-04-11;2018-11-02;2018;993.17;993.17
S00154771;TTG;2018-04-11;2018-04-11;2018-05-16;2018;1082.79;1082.79
S00154787;TTG;2018-04-11;2018-04-15;2018-05-21;2018;4223.56;4223.56
S00154804;TTG;2018-04-11;2018-04-11;2018-07-08;2018;0.0;0.0
S00154816;TTG;2018-04-11;2018-04-14;2018-09-13;2018;205.0;205.0
S00154833;TTG;2018-04-11;2018-04-11;2018-05-12;2018;9997.38;9997.38
S00154847;TTG;2018-04-11;2018-04-12;2018-05-16;2018;0.0;0.0
S00154860;TTG;2018-04-11;2018-04-11;2018-06-13;2018;8111.84;8111.84
S00154878;TTG;2018-04-12;2018-07-13;;2018;0.0;1600.0
S00154878;TTG;2018-04-12;2018-07-13;2019-01-08;2019;2228.31;2228.31
S00154898;TTG;2018-04-12;2018-04-12;2018-05-23;2018;1813.3;1813.3
S00154913;TTG;2018-04-12;2018-04-12;2018-04-12;2018;3218.31;3218.31
S00154926;TTG;2018-04-12;2018-04-12;;2018;0.0;1600.0
S00154926;TTG;2018-04-12;2018-04-12;2019-05-01;2019;0.0;0.0
S00154941;TTG;2018-04-12;2018-04-14;2018-05-05;2018;0.0;0.0
S00154958;TTG;2018-04-12;2018-04-16;2018-05-23;2018;2403.29;2403.29
S00154973;TTG;2018-04-12;2018-04-13;2018-04-13;2018;1937.42;1937.42
S00154991;TTG;2018-04-12;2018-04-13;2018-05-03;2018;2836.78;2836.78
S00155007;TTG;2018-04-12;2018-04-25;2018-05-09;2018;5318.57;5318.57
S00155031;TTG;2018-04-12;2018-04-12;2018-09-01;2018;599.1;599.1
S00155050;TTG;2018-04-13;2018-04-14;2018-05-12;2018;205.0;205.0
S00155078;TTG;2018-04-13;2018-04-13;;2018;0.0;1600.0
S00155078;TTG;2018-04-13;2018-04-13;2019-11-04;2019;867.8;867.8
S00155102;TTG;2018-04-13;2018-04-14;2018-07-09;2018;949.55;949.55
S00155124;TTG;2018-04-13;2018-04-13;2018-05-22;2018;708.55;708.55
S00155139;TTG;2018-04-13;2018-04-13;2018-04-24;2018;3281.45;3281.45
S00155156;TTG;2018-04-13;2018-04-13;2018-06-08;2018;672.99;672.99
S00155173;TTG;2018-04-13;2018-04-13;2018-05-10;2018;1861.14;1861.14
S00155199;TTG;2018-04-13;2018-04-13;2018-06-07;2018;350.7;350.7
S00155213;TTG;2018-04-13;2018-04-13;2018-06-13;2018;4682.12;4682.12
S00155232;TTG;2018-04-13;2018-04-13;;2018;0.0;1600.0
S00155232;TTG;2018-04-13;2018-04-13;;2019;0.0;1600.0
S00155232;TTG;2018-04-13;2018-04-13;2020-03-26;2020;680.9;680.9
S00155247;TTG;2018-04-13;2018-04-15;2018-05-10;2018;2352.87;2352.87
S00155257;TTG;2018-04-13;2018-04-14;2018-11-23;2018;2914.72;2914.72
S00155275;TTG;2018-04-13;2018-04-16;2018-05-09;2018;2074.02;2074.02
S00155289;TTG;2018-04-13;2018-04-17;2018-07-11;2018;3545.27;3545.27
S00155306;TTG;2018-04-13;2018-04-13;2018-04-25;2018;1143.55;1143.55
S00155319;TTG;2018-04-13;2018-04-13;2018-06-15;2018;0.0;0.0
S00155333;TTG;2018-04-13;2018-04-17;2018-07-05;2018;1903.68;1903.68
S00155351;TTG;2018-04-13;2018-04-13;2018-07-05;2018;3627.57;3627.57
S00155371;TTG;2018-04-13;2018-04-13;2018-06-20;2018;952.18;952.18
S00155390;TTG;2018-04-14;2018-04-14;2018-05-07;2018;916.33;916.33
S00155414;TTG;2018-04-14;2018-04-14;2018-04-14;2018;4247.64;4247.64
S00155429;TTG;2018-04-14;2018-04-14;2018-06-22;2018;1790.26;1790.26
S00155442;TTG;2018-04-14;2018-04-14;2018-05-10;2018;2299.5;2299.5
S00155462;TTG;2018-04-14;2018-04-14;2018-05-03;2018;5934.31;5934.31
S00155476;TTG;2018-04-14;2018-04-19;2018-05-25;2018;1224.6;1224.6
S00155488;TTG;2018-04-14;2018-04-18;2018-10-01;2018;4530.03;4530.03
S00155501;TTG;2018-04-14;2018-04-14;2018-08-08;2018;11911.18;11911.18
S00155522;TTG;2018-04-14;2018-04-14;2018-05-23;2018;2206.7;2206.7
S00155539;TTG;2018-04-14;2018-04-16;2018-05-27;2018;1519.99;1519.99
S00155550;TTG;2018-04-14;2018-04-14;2018-04-28;2018;205.0;205.0
S00155570;TTG;2018-04-14;2018-04-15;2018-07-09;2018;0.0;0.0
S00155589;TTG;2018-04-15;2018-04-17;2018-05-11;2018;2135.54;2135.54
S00155600;TTG;2018-04-15;2018-04-17;2018-06-07;2018;895.73;895.73
S00155613;TTG;2018-04-15;2018-04-17;2018-07-16;2018;21895.46;21895.46
S00155628;TTG;2018-04-15;2018-04-15;2018-04-29;2018;532.68;532.68
S00155647;TTG;2018-04-15;2018-04-15;2018-05-13;2018;2028.19;2028.19
S00155664;TTG;2018-04-15;2018-04-16;2018-06-23;2018;974.92;974.92
S00155683;TTG;2018-04-16;2018-04-17;2018-04-17;2018;548.39;548.39
S00155698;TTG;2018-04-16;2018-04-16;2018-06-20;2018;10037.08;10037.08
S00155716;TTG;2018-04-16;2018-04-19;2018-04-27;2018;205.0;205.0
S00155725;TTG;2018-04-16;2018-04-19;2018-05-12;2018;971.62;971.62
S00155740;TTG;2018-04-16;2018-04-17;2018-04-29;2018;699.6;699.6
S00155754;TTG;2018-04-16;2018-04-16;2018-06-05;2018;20726.48;20726.48
S00155773;TTG;2018-04-16;2018-06-28;2018-10-16;2018;841.54;841.54
S00155796;TTG;2018-04-16;2018-04-17;2018-06-07;2018;205.0;205.0
S00155804;TTG;2018-04-16;2018-04-16;2018-05-08;2018;205.0;205.0
S00155818;TTG;2018-04-16;2018-04-16;2018-05-07;2018;1640.61;1640.61
S00155830;TTG;2018-04-16;2018-04-19;2018-06-25;2018;2932.92;2932.92
S00155840;TTG;2018-04-16;2018-04-16;;2018;0.0;1600.0
S00155840;TTG;2018-04-16;2018-04-16;2019-01-24;2019;1257.8;1257.8
S00155858;TTG;2018-04-16;2018-04-16;2018-05-14;2018;620.14;620.14
S00155864;TTG;2018-04-17;2018-04-26;2018-05-09;2018;1023.37;1023.37
S00155877;TTG;2018-04-17;2018-04-19;2018-06-07;2018;1594.76;1594.76
S00155900;TTG;2018-04-17;2020-02-04;2020-02-27;2020;358.68;358.68
S00155915;TTG;2018-04-17;2018-04-17;2018-10-07;2018;1059.48;1059.48
S00155927;TTG;2018-04-17;2018-04-18;2018-04-28;2018;10616.66;10616.66
S00155939;TTG;2018-04-17;2018-04-18;;2018;0.0;1600.0
S00155939;TTG;2018-04-17;2018-04-18;2019-08-11;2019;2446.39;2446.39
S00155956;TTG;2018-04-17;2018-04-17;2018-12-10;2018;205.0;205.0
S00155981;TTG;2018-04-17;2018-04-17;2018-05-09;2018;205.0;205.0
S00155993;TTG;2018-04-17;2018-04-17;2018-06-02;2018;2136.01;2136.01
S00156008;TTG;2018-04-17;2018-04-17;2018-05-22;2018;2703.48;2703.48
S00156028;TTG;2018-04-18;2018-04-18;2018-08-12;2018;657.28;657.28
S00156046;TTG;2018-04-18;2018-04-21;2018-05-09;2018;0.0;0.0
S00156063;TTG;2018-04-18;2018-04-26;2018-06-12;2018;205.0;205.0
S00156083;TTG;2018-04-18;2018-04-18;2018-07-01;2018;205.0;205.0
S00156096;TTG;2018-04-18;2018-04-29;2018-05-16;2018;728.82;728.82
S00156118;TTG;2018-04-18;2018-04-18;2018-05-09;2018;24918.16;24918.16
S00156132;TTG;2018-04-18;2018-04-18;2018-11-01;2018;2977.64;2977.64
S00156151;TTG;2018-04-18;2018-04-19;2018-05-05;2018;4045.31;4045.31
S00156169;TTG;2018-04-18;2018-04-20;2018-06-26;2018;0.0;0.0
S00156187;TTG;2018-04-18;2018-04-18;2018-11-03;2018;10428.59;10428.59
S00156202;TTG;2018-04-18;2018-04-18;2018-11-24;2018;14677.79;14677.79
S00156225;TTG;2018-04-18;2018-04-20;;2018;0.0;1600.0
S00156225;TTG;2018-04-18;2018-04-20;2019-02-10;2019;2871.94;2871.94
S00156243;TTG;2018-04-18;2018-04-24;;2018;0.0;1600.0
S00156243;TTG;2018-04-18;2018-04-24;;2019;0.0;1600.0
S00156243;TTG;2018-04-18;2018-04-24;;2020;0.0;1600.0
S00156243;TTG;2018-04-18;2018-04-24;2021-11-02;2021;1319.12;1319.12
S00156252;TTG;2018-04-18;2018-04-18;2018-06-11;2018;0.0;0.0
S00156270;TTG;2018-04-18;2018-04-20;2018-04-29;2018;1333.22;1333.22
S00156287;TTG;2018-04-18;2018-04-18;2018-05-06;2018;808.88;808.88
S00156307;TTG;2018-04-18;2018-04-22;2018-05-28;2018;581.47;581.47
S00156326;TTG;2018-04-18;2018-04-22;2018-05-14;2018;1981.77;1981.77
S00156350;TTG;2018-04-19;2018-04-20;2018-05-04;2018;409.72;409.72
S00156370;TTG;2018-04-19;2018-04-19;2018-05-18;2018;1383.23;1383.23
S00156387;TTG;2018-04-19;2018-04-19;2018-09-28;2018;269.98;269.98
S00156405;TTG;2018-04-19;2018-04-20;2018-04-30;2018;717.72;717.72
S00156422;TTG;2018-04-19;2018-04-28;2018-05-12;2018;3809.19;3809.19
S00156441;TTG;2018-04-19;2018-04-19;2018-05-29;2018;1004.52;1004.52
S00156456;TTG;2018-04-19;2018-04-19;2018-05-11;2018;0.0;0.0
S00156475;TTG;2018-04-19;2018-04-27;2018-07-04;2018;194.76;194.76
S00156493;TTG;2018-04-19;2018-04-19;2018-06-07;2018;2721.12;2721.12
S00156513;TTG;2018-04-19;2018-04-19;2018-05-30;2018;2568.67;2568.67
S00156535;TTG;2018-04-19;2018-04-20;2018-06-05;2018;24783.47;24783.47
S00156557;TTG;2018-04-19;2018-04-19;2018-05-10;2018;0.0;0.0
S00156573;TTG;2018-04-19;2018-04-23;2018-06-04;2018;9056.43;9056.43
S00156585;TTG;2018-04-19;2018-04-19;2018-05-15;2018;549.35;549.35
S00156602;TTG;2018-04-19;2018-04-19;2018-08-01;2018;9554.38;9554.38
S00156616;TTG;2018-04-20;2018-04-28;2018-05-25;2018;1555.65;1555.65
S00156626;TTG;2018-04-20;2018-04-20;2018-05-29;2018;7294.28;7294.28
S00156641;TTG;2018-04-20;2018-04-20;;2018;0.0;1600.0
S00156641;TTG;2018-04-20;2018-04-20;2019-02-14;2019;3440.78;3440.78
S00156662;TTG;2018-04-20;2018-04-20;2018-09-03;2018;0.0;0.0
S00156680;TTG;2018-04-20;2018-04-20;2018-08-03;2018;2310.4;2310.4
S00156692;TTG;2018-04-20;2018-04-26;2018-06-13;2018;14013.81;14013.81
S00156706;TTG;2018-04-20;2018-04-27;2018-05-13;2018;0.0;0.0
S00156728;TTG;2018-04-20;2018-04-20;2018-09-08;2018;1584.17;1584.17
S00156753;TTG;2018-04-20;2018-04-20;2018-05-12;2018;814.52;814.52
S00156778;TTG;2018-04-20;2018-04-22;2018-05-07;2018;1420.03;1420.03
S00156796;TTG;2018-04-20;2018-04-20;2018-06-23;2018;2271.39;2271.39
S00156804;TTG;2018-04-21;2018-04-22;2018-07-16;2018;1114.96;1114.96
S00156820;TTG;2018-04-21;2018-04-21;2018-05-03;2018;2790.67;2790.67
S00156838;TTG;2018-04-21;2018-04-22;2018-07-30;2018;205.0;205.0
S00156852;TTG;2018-04-21;2018-04-21;2018-09-27;2018;9047.23;9047.23
S00156872;TTG;2018-04-21;2018-05-10;2018-08-09;2018;0.0;0.0
S00156888;TTG;2018-04-21;2018-04-23;2018-05-07;2018;0.0;0.0
S00156898;TTG;2018-04-21;2018-04-21;2018-07-29;2018;9702.17;9702.17
S00156912;TTG;2018-04-21;2018-04-21;2018-09-23;2018;320.75;320.75
S00156927;TTG;2018-04-21;2018-04-26;2018-05-15;2018;748.02;748.02
S00156947;TTG;2018-04-21;2018-04-21;2018-08-02;2018;2619.46;2619.46
S00156966;TTG;2018-04-22;2018-05-08;2018-06-05;2018;2495.71;2495.71
S00156983;TTG;2018-04-22;2018-04-23;2018-05-10;2018;6896.2;6896.2
S00157003;TTG;2018-04-22;2018-04-22;2018-07-09;2018;245.34;245.34
S00157018;TTG;2018-04-22;2018-04-22;2018-06-05;2018;3967.98;3967.98
S00157035;TTG;2018-04-22;2018-04-28;2018-12-15;2018;1396.3;1396.3
S00157047;TTG;2018-04-22;2018-04-22;2018-05-20;2018;1553.69;1553.69
S00157073;TTG;2018-04-22;2018-04-23;2018-08-14;2018;1095.81;1095.81
S00157093;TTG;2018-04-22;2018-04-29;2018-05-12;2018;610.35;610.35
S00157115;TTG;2018-04-22;2018-04-22;2018-06-22;2018;0.0;0.0
S00157135;TTG;2018-04-23;2018-04-24;2018-06-03;2018;1348.61;1348.61
S00157154;TTG;2018-04-23;2018-04-27;2018-05-19;2018;1293.84;1293.84
S00157179;TTG;2018-04-23;2018-04-23;2018-05-20;2018;3963.06;3963.06
S00157216;TTG;2018-04-23;2018-04-24;2018-05-26;2018;292.59;292.59
S00157241;TTG;2018-04-23;2018-04-25;2018-07-17;2018;0.0;0.0
S00157257;TTG;2018-04-23;2018-04-24;2018-12-18;2018;1822.44;1822.44
S00157277;TTG;2018-04-23;2018-04-24;2018-06-13;2018;359.43;359.43
S00157299;TTG;2018-04-23;2018-04-23;2018-07-23;2018;802.26;802.26
S00157318;TTG;2018-04-23;2018-04-23;2018-08-03;2018;1053.86;1053.86
S00157334;TTG;2018-04-23;2018-04-23;2018-06-28;2018;2551.84;2551.84
S00157365;TTG;2018-04-23;2018-04-23;2018-06-26;2018;4323.68;4323.68
S00157388;TTG;2018-04-23;2018-04-23;2018-05-19;2018;4928.5;4928.5
S00157407;TTG;2018-04-23;2018-04-25;2018-08-23;2018;0.0;0.0
S00157427;TTG;2018-04-23;2018-04-23;2018-06-17;2018;9817.32;9817.32
S00157447;TTG;2018-04-24;2018-04-25;2018-05-11;2018;3331.25;3331.25
S00157464;TTG;2018-04-24;2018-04-24;;2018;0.0;1600.0
S00157464;TTG;2018-04-24;2018-04-24;2019-01-30;2019;13153.03;13153.03
S00157478;TTG;2018-04-24;2018-04-30;2018-06-02;2018;21096.32;21096.32
S00157502;TTG;2018-04-24;2018-04-24;2018-06-08;2018;0.0;0.0
S00157522;TTG;2018-04-24;2018-04-26;2018-05-10;2018;205.0;205.0
S00157539;TTG;2018-04-24;2018-04-25;2018-09-24;2018;0.0;0.0
S00157558;TTG;2018-04-24;2018-04-24;2018-11-20;2018;5024.5;5024.5
S00157576;TTG;2018-04-24;2018-05-05;2018-05-25;2018;1511.08;1511.08
S00157588;TTG;2018-04-24;2018-04-29;2018-07-26;2018;9830.37;9830.37
S00157606;TTG;2018-04-24;2018-04-24;2018-08-01;2018;1471.03;1471.03
S00157624;TTG;2018-04-24;2018-04-25;;2018;0.0;1600.0
S00157624;TTG;2018-04-24;2018-04-25;;2019;0.0;1600.0
S00157624;TTG;2018-04-24;2018-04-25;2020-02-23;2020;0.0;0.0
S00157637;TTG;2018-04-24;2018-04-24;2018-05-30;2018;0.0;0.0
S00157651;TTG;2018-04-24;2018-04-24;2018-05-11;2018;1040.89;1040.89
S00157671;TTG;2018-04-24;2018-04-24;2018-06-05;2018;376.92;376.92
S00157684;TTG;2018-04-25;2018-04-25;2018-05-17;2018;45798.18;45798.18
S00157698;TTG;2018-04-25;2018-04-25;2018-10-26;2018;1342.87;1342.87
S00157720;TTG;2018-04-25;2018-04-26;2018-05-25;2018;2512.7;2512.7
S00157733;TTG;2018-04-25;2018-04-26;2018-05-26;2018;548.84;548.84
S00157745;TTG;2018-04-25;2018-04-25;2018-07-10;2018;0.0;0.0
S00157763;TTG;2018-04-25;2018-05-11;2018-06-04;2018;205.0;205.0
S00157774;TTG;2018-04-25;2018-04-26;2018-05-03;2018;1740.66;1740.66
S00157795;TTG;2018-04-25;2018-04-25;2018-06-03;2018;0.0;0.0
S00157804;TTG;2018-04-25;2018-04-25;2018-07-24;2018;954.1;954.1
S00157816;TTG;2018-04-25;2018-04-25;2018-10-17;2018;1289.11;1289.11
S00157834;TTG;2018-04-25;2018-04-25;2018-09-24;2018;205.0;205.0
S00157850;TTG;2018-04-25;2018-04-25;2018-04-25;2018;938.95;938.95
S00157865;TTG;2018-04-26;2018-04-26;2018-06-06;2018;2705.6;2705.6
S00157887;TTG;2018-04-26;2018-05-04;;2018;0.0;1600.0
S00157887;TTG;2018-04-26;2018-05-04;2019-06-23;2019;693.25;693.25
S00157909;TTG;2018-04-26;2018-04-28;2018-06-22;2018;1484.8;1484.8
S00157923;TTG;2018-04-26;2018-04-28;2018-04-28;2018;1570.46;1570.46
S00157941;TTG;2018-04-26;2018-04-26;2018-06-05;2018;5755.33;5755.33
S00157961;TTG;2018-04-26;2018-05-02;2018-05-09;2018;13279.03;13279.03
S00157975;TTG;2018-04-26;2018-04-30;2018-06-01;2018;846.34;846.34
S00157996;TTG;2018-04-26;2018-04-30;2018-06-28;2018;205.0;205.0
S00158014;TTG;2018-04-26;2018-04-26;2018-05-19;2018;1525.0;1525.0
S00158031;TTG;2018-04-26;2018-04-26;2018-05-28;2018;5892.4;5892.4
S00158047;TTG;2018-04-26;2018-04-27;2018-05-15;2018;1620.16;1620.16
S00158063;TTG;2018-04-26;2018-04-26;2018-09-10;2018;451.35;451.35
S00158078;TTG;2018-04-26;2018-04-28;2018-05-29;2018;976.83;976.83
S00158093;TTG;2018-04-26;2018-04-27;2018-06-08;2018;920.2;920.2
S00158113;TTG;2018-04-26;2018-04-29;2018-05-22;2018;11856.87;11856.87
S00158127;TTG;2018-04-26;2018-05-01;2018-05-23;2018;7089.85;7089.85
S00158142;TTG;2018-04-27;2018-04-27;2018-06-29;2018;0.0;0.0
S00158160;TTG;2018-04-27;2018-07-01;2018-12-21;2018;2031.49;2031.49
S00158181;TTG;2018-04-27;2018-04-27;2018-06-14;2018;0.0;0.0
S00158189;TTG;2018-04-27;2018-04-28;2018-07-14;2018;1258.69;1258.69
S00158202;TTG;2018-04-27;2018-04-28;2018-05-19;2018;3894.65;3894.65
S00158220;TTG;2018-04-27;2018-05-01;2018-08-30;2018;638.73;638.73
